shower_code,vel_init_norot,vel_avg_norot,duration,mass,begin_height,end_height,peak_abs_mag,beg_abs_mag,end_abs_mag,F,trail_len,acceleration,zenith_angle,rho,sigma,erosion_height_start,erosion_coeff,erosion_mass_index,erosion_mass_min,erosion_mass_max
PER_sel,56.98239270561223,56.04628457991437,0.4666666666666679,6.757830665252511e-07,108.90267302499808,90.38925113014288,3.471236935150195,6.844793040840552,5.601420733937073,0.577717084303927,26.154932803960104,2.005945983638274,45.927397680596975,652.3104460797517,1.4494969854326325e-08,100.45082478117644,1.9656105854211335e-07,2.041699183908957,9.061739669007667e-10,2.7744725678959663e-08
PER_sel,56.9984800136519,56.26157203661817,0.4333333333333347,6.001523742507194e-07,112.7803166495791,93.43044054000389,4.379136505183239,5.855913023250755,7.2,0.6202612613315327,24.38001454920128,1.700556870077835,38.27272716199338,261.69827341984734,2.5324992695244713e-08,118.70851292262208,3.197322747318288e-07,2.090079722297961,6.7222571409810445e-09,1.3372297090797996e-08
PER_sel,57.4517625065378,56.62707679121854,0.5000000000000016,8.628152782641894e-07,111.64319363496958,93.75023554565944,3.3422724914495525,6.342348326211225,5.849656103298022,0.4709632105185502,28.31353839560936,1.649371430638505,51.9427608497042,785.7366652260944,2.082205288553324e-08,112.46560843368675,3.4944994511795935e-07,1.8421040455610824,2.7964610276375e-10,5.8322274424026274e-08
PER_sel,57.60144494752553,56.93858048705588,0.4666666666666681,8.365835403259964e-07,116.9054306071582,94.89435935007728,2.752861727813929,6.395210157079847,6.009756521095458,0.5767002446081139,26.57133756062616,1.420423843863529,34.88361805512699,788.9820285946054,1.3723461829993996e-08,120.43061017191692,3.0409093647457586e-07,2.506371138940734,8.710371968028896e-12,9.728338825458097e-08
PER_sel,57.60667024164962,56.38470327239219,0.4333333333333347,8.932320853289094e-07,109.65412913809136,92.6320310476312,3.4419383919059485,5.648212735517067,5.811165722147165,0.6970111830860067,24.43337141803669,2.819923775209445,46.79062781986535,140.35222849951606,1.672434291816334e-08,105.94370798820678,4.068997796172845e-07,2.811206695285655,1.951783217414961e-09,8.083261940004429e-09
PER_sel,57.81193679622285,57.34201961206893,0.3333333333333321,5.852216611409815e-07,110.73368410410104,99.45694613614916,3.266785707077811,5.878687980652948,5.820597998791145,0.5026951008220929,19.11400653735624,1.4097515524617898,54.95041576952913,988.7785147856046,2.1234008766594122e-08,111.52127646662636,3.0311664963222925e-07,2.554066340563665,2.5135414760533432e-11,8.248729781762806e-08
PER_sel,57.932295015630274,57.202582680867934,0.3666666666666678,3.4415791024566255e-07,112.74325612821042,100.16682052906076,4.1294108149897495,5.717446470982302,5.700352859919023,0.4573400672863492,20.974280316318307,1.9901245493518296,54.267131398638405,346.33953767744407,1.7094758649859166e-08,116.56558805106025,1.764067420629092e-07,2.0276056866666083,1.8203735613917172e-11,9.633812286667434e-10
PER_sel,57.94368816523321,57.37255629743374,0.4333333333333347,9.43648962361319e-07,116.32893872369326,96.87395782620496,3.003133474769489,5.578634740478718,5.593655594040346,0.5397431600597189,24.861441062221363,1.3179966179987788,39.38933382461831,141.0790531120561,2.1153856638876052e-08,117.7601694158026,4.900679556453114e-07,2.974602530660027,1.7380540549568963e-10,2.395191566292993e-07
PER_sel,57.98622721382433,57.4314722264707,0.3999999999999986,1.0253420982535811e-06,111.14474328946828,97.7323773874488,3.043131172202782,6.090339532114923,7.2,0.5866003348231579,22.9725888905882,1.3868874683840686,55.4153114465781,659.1915641694585,2.9974387644539995e-08,111.50580491348626,2.248401347432477e-07,2.6270929527915845,3.194156403019262e-10,3.019129387890082e-08
PER_sel,58.08649136358816,57.15250632786321,0.4333333333333347,6.68573342269106e-07,109.14366097036184,90.40353182245843,4.075208359283892,5.409086023040644,7.2,0.543087341794412,24.76608607540747,2.1553500824421894,41.72446509425919,149.6754520331541,1.7632238086403212e-08,108.6656228691262,2.784957595928579e-07,1.6951978447120966,5.3301120430868325e-11,2.83905011381282e-07
PER_sel,58.40806661924952,57.41690752460112,0.4333333333333347,1.4111944043130966e-06,109.251867232102,91.64211701449364,2.559035895608098,6.64612561249656,6.4261672229171145,0.4669283062159912,24.880659927327223,2.2872902184193835,45.99514867556904,814.4882269048788,1.636236938567556e-08,108.70501286060788,5.830178434798951e-07,2.3960966281851426,1.4561693481161735e-10,3.925789673446261e-07
PER_sel,58.50445905147821,57.461711876082745,0.4333333333333318,3.2176652823121533e-07,108.91286235781249,97.40010212187067,4.601796084158887,5.782885863205947,6.29476339656424,0.4661320694473743,24.900075146302434,2.406339635528014,63.93512355411554,761.5245924260531,1.4852799325718208e-08,112.0333360458104,1.348808760191683e-07,2.3092560498211405,1.7134839258546648e-10,9.958025451364977e-08
PER_sel,58.60365941869684,58.0624976963379,0.4333333333333347,1.1069819070705454e-06,111.85225132645309,96.18887755438534,3.2670575786386093,5.537481810619688,7.2,0.5410535206833229,25.16041566841317,1.2488347439052494,52.62683793445197,776.8068034226917,3.6302484496228004e-08,114.33497696152315,1.528206356813098e-07,1.7089189648109555,1.6774643853829382e-10,4.864425580630223e-07
PER_sel,58.71084676967723,57.976708769249946,0.466666666666665,8.670646711823902e-07,110.6376698302639,94.88073663558625,3.490235067300282,5.790209030833172,5.770024454615678,0.5030990011430231,27.05579742564988,1.5731528580584764,55.62540125400116,714.4669474395707,2.5294774598958563e-08,111.0655221707626,8.790829631448582e-07,1.5291172487495368,3.9157960589139095e-11,2.6908439958735542e-08
PER_sel,58.73604905010132,58.2659046505072,0.5000000000000016,7.220504081661483e-07,115.02377174543642,96.13579030287931,3.473999610056989,6.273822986334361,6.347828933071064,0.670368846781921,29.132952325253687,0.9402887991882352,50.54999891059053,895.7092387799303,2.5907628424766992e-08,120.70316721931852,1.9616875232054698e-07,2.0651587998709786,3.5612287550405217e-10,6.22587825019866e-08
PER_sel,58.9486559932263,58.13244492111461,0.5333333333333314,5.620598703687053e-07,113.70651657592023,98.51215786379171,4.095517548739112,5.745781957753104,5.972653575899924,0.5032929221136416,31.00397062459435,1.5303957602094274,62.004668896225326,354.60145566699987,1.8621409153811965e-08,121.6141809528059,1.1102193879955813e-07,2.035181692817421,1.629519879491143e-10,5.6759229975432414e-09
PER_sel,58.981324407516645,58.25940777288894,0.3666666666666653,7.091930428554257e-07,108.8071513477812,97.06612443389848,3.840993704317409,5.872723627097906,5.524113724677704,0.4567104630850546,21.361782850059203,1.9688635489846529,57.96008227504015,504.8284382621486,2.7675924102192875e-08,108.70032818433776,4.744993312480896e-07,2.259291339081611,1.3140721823160412e-09,2.1164065074871073e-08
PER_sel,59.21763049260442,58.10816510091656,0.533333333333335,4.775919609755362e-07,114.59803105072744,89.5326958445523,3.8257265519601207,6.53352041895508,6.136933324853169,0.6334575996594995,30.991021387155595,2.080247609414736,36.90372207576021,494.8496522149678,1.1245985132301837e-08,117.77816606669452,8.670315291904047e-07,1.9568966918388888,8.909416077106111e-11,2.401209257088088e-07
PER_sel,59.36130343210766,58.03294414009527,0.5333333333333314,4.571159687809666e-07,107.3724188902093,91.85290174892008,4.478067267737047,6.040444256340546,6.482906378214595,0.5694421958481323,30.950903541384037,2.490673672523247,61.33448709125222,580.5897037351726,1.2797242161762812e-08,108.03888116420922,2.883770650008616e-07,1.6021322192476235,1.9146753196519248e-10,1.2021432136499332e-07
PER_sel,59.41960550180556,58.970799423180615,0.4000000000000014,5.926156438740582e-07,115.64519259351916,101.57688223231143,3.8996437183055126,6.363541963826217,5.990324641160658,0.6678771015218662,23.58831976927233,1.122015196562365,54.5228608422325,326.77172327942606,5.099300112519867e-08,113.45586831559804,2.4628326737314506e-07,2.605282332401901,4.214692485009003e-10,2.0983256920888293e-07
PER_sel,59.94887155588996,58.68319327115263,0.4999999999999982,1.170274294895073e-06,109.43244364788596,93.41117633909198,3.2271978589728745,5.841259452485409,5.259786103579281,0.5386920490890412,29.34159663557621,2.531356569474676,58.21034418715185,204.28724012957815,1.3998026505417124e-08,105.27711638106408,9.434341376903328e-07,1.5639736952726069,4.507221450270008e-10,8.537146831837425e-09
PER_sel,59.98495351797167,59.25856666088366,0.4333333333333347,3.47944357238095e-07,114.87600921736556,95.94927512179002,4.188593399079044,5.74317002445657,5.665077341879723,0.5425817661770579,25.67871221971633,1.6762773625107852,43.39661448112706,391.21064377397545,1.1296809851387478e-08,120.054064335455,4.134462718155398e-07,2.252870609510383,9.527797327003516e-12,1.138476421815538e-07
PER_sel,59.97946871767794,58.73693540067634,0.3666666666666678,9.878923257431949e-07,117.7104757826035,99.04300929284862,2.514367707791316,6.619407485648446,6.545508817274484,0.5550182417707321,21.53687631358139,3.388727228186176,30.78365013115912,543.7347684138063,1.1809057773439864e-08,118.54913551972436,6.891762054389105e-07,2.896280061819739,6.346901048471685e-12,3.554346948638392e-11
PER_sel,60.49867643312223,59.86069459853397,0.466666666666665,9.937221321665268e-07,111.50600397539488,96.25941993492856,3.017429911316604,6.744390873635896,6.748115151896289,0.646537251648661,27.934990812649087,1.3671039312605615,58.19063325826778,797.8862098756025,1.8540588143710417e-08,110.51318379500869,6.97936777720125e-08,2.638328205041818,6.096255484253324e-11,9.598161834156296e-09
PER_sel,61.09335724947363,60.45766153304074,0.3666666666666653,6.651618377994091e-07,109.43522610901556,97.5851869434001,3.92735445848166,5.640842937573357,5.914479747780975,0.5473989136307131,22.167809228781525,1.7337155902715098,58.98830341204963,478.95531325097625,3.43054793652528e-08,107.91375709419624,3.211935183450128e-07,1.6379939630655744,1.069088532226572e-09,2.9722228086969293e-08
PER_sel,61.15553650116417,60.36185156852876,0.4666666666666679,1.224425198319546e-06,113.42270493705824,94.32312016818324,2.9907692323207,6.22792537076957,7.2,0.5038654258258402,28.168864065313493,1.7007534270758846,48.36342734252991,407.25044143573575,2.2037191452193173e-08,113.7604524493968,7.692393415455846e-07,2.0723285236127884,3.9000484907721803e-10,1.4161125156095202e-08
PER_sel,61.37289728584153,60.08778600880149,0.4000000000000012,9.521344299769832e-07,107.89022139160204,88.73367831446465,2.937980111838171,5.394479568936025,6.279010878412167,0.5898775400050817,24.035114403520677,3.2127781926000845,38.07793809302397,370.0588814751824,1.098016101976012e-08,108.43927147896991,9.61703653565018e-07,2.573455260840786,1.243718559751623e-09,4.1211596529981126e-08
PER_sel,61.63023635825503,60.84331023028387,0.4000000000000014,4.226377966947194e-07,113.20536354524914,96.9950276250514,4.200113479519171,5.683402344575467,7.2,0.6710096800429376,24.33732409211364,1.967315319927902,49.21874650713577,441.3180608680365,1.7845328569665362e-08,126.16539314796434,1.8807962753849307e-07,1.897282311268572,1.9182432742477137e-10,6.074025725784554e-09
PER_sel,61.76700722623075,60.82660208395877,0.3666666666666678,6.376959048476677e-07,111.20750191725335,92.88578867871324,3.435789915739604,5.629429711597823,5.305543124526179,0.4596999672558717,22.303087430784952,2.5647412971054044,35.68008105523618,980.6371108660676,1.295987988922776e-08,117.26801670485948,2.857657079148169e-07,2.070218035368038,1.1152752839744481e-10,2.9563206167113943e-08
PER_sel,61.78004041638639,61.055069681975546,0.4333333333333347,9.056546279839328e-07,115.29875498008138,93.0442609580506,3.0844821533902054,5.973132775625696,5.927232847337855,0.6984793617162696,26.457196862189484,1.6730093871019305,33.41954932964065,876.7408653629674,1.6378370527252627e-08,125.5948823474662,5.478614775163545e-07,2.9258416832860874,1.012151303865845e-09,3.952490033115968e-07
PER_sel,61.8460845594565,61.14439344313486,0.5000000000000016,6.041051889114024e-07,115.2301520756665,93.20072502320129,3.671635905080541,6.641504633934068,6.394064026302148,0.6054058613252593,30.57219672156753,1.4033822326432768,44.7586262806076,876.7808024331712,1.7093768727434906e-08,129.77599519961592,1.8350211086232406e-07,1.6012418592274296,1.6618841839234182e-10,1.1813235723970929e-07
PER_sel,61.86545712842128,61.01805221778849,0.5000000000000016,4.932754953529134e-07,117.19765102698642,93.36217574218522,4.047025444985496,6.516207245857154,5.997980610929478,0.6048324728587243,30.50902610889434,1.694809821265574,39.53479968742074,176.89642976757568,1.4895591603563552e-08,118.98856683102984,3.382071762413966e-07,1.8837584409130632,9.876869233472484e-12,4.2121786337475095e-08
PER_sel,61.93467789665393,61.46008333900261,0.4666666666666679,8.524280337237576e-07,114.71263591963748,96.42515369082254,3.7256412112787256,5.518721925186256,5.939879982221211,0.5017653076836722,28.68137222486796,1.0169883378242592,51.443738958175175,377.5575837242296,3.124983074786979e-08,115.57077557689074,7.964868686653737e-07,2.055705641153205,1.7234988584481787e-10,2.8951670712083775e-07
