shower_code,vel_init_norot,vel_avg_norot,duration,mass,begin_height,end_height,peak_abs_mag,beg_abs_mag,end_abs_mag,F,trail_len,acceleration,zenith_angle
PER,61.48918329859965,60.74384834588655,0.4413344761983133,3.4076252840695195e-07,111.20592149625314,90.56962519876163,4.24490544968321,5.412095227563417,5.081274710209816,0.8633252649760025,26.759000624250785,1.6888210482296093,39.53905356505468
PER,61.61774541241347,60.197663152795556,0.34199999999999997,2.3440386229442017e-07,109.53626982740246,93.50857867579714,4.433547588399721,5.860125505224609,6.8057953114777465,0.38230106585797063,20.41526702813806,4.1522873088243095,38.271589923197816
PER,61.16132305290181,59.453447696418515,0.374,5.244446968322854e-07,114.47036396216373,97.36861835515352,3.457254644103773,5.974553381012376,5.518120278336319,0.4131471333723002,22.33934109759098,4.566511648351049,40.04459872890826
PER,61.22953621007697,59.419540873842834,0.467,1.0185426407973567e-06,119.83607900522031,95.11699651984542,2.2658870970657374,6.158048123463674,5.926185700380932,0.6264548649145905,28.231540196647604,3.875793011208004,28.885842755896228
PER,59.94353687088299,59.10054424495928,0.34199999999999997,3.687623246234828e-07,113.55498856426172,99.70416094603017,4.266002955326457,5.7794894616646975,5.4417248837172,0.645441547684878,20.258769038847205,2.464890719075165,46.86690445357383
PER,60.5369603946231,59.72375420843262,0.373,3.4996322418078943e-07,106.79527078220656,86.58675392178411,4.010560267451686,6.069304846003401,6.373908583360031,0.7621162121641587,22.431976383440666,2.1801774428699314,25.726030428857683
PER,57.14990779239524,56.20238787180575,0.373,4.130217875957885e-07,108.50513392414535,93.62464286428866,3.885160647685182,5.845307625059983,5.810643308417685,0.3324298839911982,20.91796550748801,2.540267883617942,44.653204366812545
PER,60.43625261394117,59.70717481636037,0.3493428133321519,4.238872226660894e-07,111.84094134722648,103.71434658602463,3.87160711795452,5.461968207025258,5.823289358180254,0.5642211275619952,20.614578516228242,2.086998128361666,66.78291885747154
PER,57.37829279214766,56.152472687080945,0.34230499999999997,2.3553973914818035e-07,112.17855969829178,95.6476410828754,4.190140902582808,7.022952897818192,7.580085483284035,0.6175541833160917,19.47847198011224,3.5810756637113594,31.932006917273007
PER,61.59186013990278,58.26597197336658,0.342306,4.2783583055272935e-07,111.27755114338696,93.82742140928121,3.4012734031628353,6.635983212774292,7.838417299462781,0.48432734686456913,19.770529328766788,9.716125824660379,28.03831966921871
PER,58.922296782021796,57.548842481299765,0.342309,5.81113717257494e-07,111.82377561583289,95.46479338167025,3.1057419371274486,5.6179138467154095,6.697915904536639,0.46903316856836896,19.594704332086792,4.0123230786278805,33.39795388540319
PER,58.46496052243567,57.75571903673192,0.43970839667960815,6.740369459710088e-07,117.3773333673793,95.9082794960392,3.3920053334844975,6.913114321400377,6.868494663927576,0.5014527778257185,25.523307339266584,1.6129814464756191,32.73772892862927
PER,60.92623120780225,58.74835011005616,0.3779136063719378,4.963726378905527e-07,115.29178064341698,95.60417165880247,3.1276453161729885,6.825787682737403,6.641926773853238,0.43271127293099565,22.31766499554664,5.762907344496751,28.09674526213746
PER,60.02682893947848,58.859556171473955,0.41057828540001445,3.386261024821181e-07,110.93513454812873,90.41070992973161,3.9981561879343204,6.515153478753259,6.710892543512787,0.24712155859196636,24.140306553435796,2.842996840096604,31.765056083136486
PER,57.33270657349166,56.22227365843552,0.4517942759264129,6.146615238014758e-07,100.41348146431355,89.80802577276756,3.7158741761831826,6.487411993045676,5.853590357791247,0.5932210566311716,25.33893699756969,2.457828649509071,65.2573126408445
PER,57.10111455867478,55.69359193408909,0.622376,3.5977894153148044e-07,111.94541707490369,96.72071431439942,4.397986960088628,7.021832004758379,7.383767533553166,0.41758553860484676,34.43505265666169,2.261531011134247,63.76026173542603
PER,59.17046127267558,56.95350356065043,0.560138,3.397910033671549e-07,110.88322768779621,95.69169766919997,4.45123051950333,5.563135314581326,7.2283258393497345,0.3399318699800382,32.445776031358555,3.9578777230345894,62.081647331307444
PER,60.09873201183967,56.615061597187236,0.5912580000000001,3.086563346721844e-07,112.9327506509864,99.33110867591971,4.5805754687271145,6.861963184042427,7.1699529695279,0.6817309623354366,34.34940521481316,5.8919632624885185,66.67295631284036
PER,60.87644648767276,60.204729282091506,0.6452451254333336,4.513287529411737e-07,116.68422390684033,102.51357996374819,4.202795689677697,7.072858362123579,5.73082122714957,0.5851440389877728,38.55453976384,1.0410263930783528,68.43552470991429
PER,60.8517973288313,58.92727771327183,0.6425549314984107,6.162984653966317e-07,113.06798390825504,98.33663006580878,3.6978875025735682,5.544791621668177,8.334501972069221,0.4813684338473054,37.870401647260614,2.995105198354914,67.1080908828496
PER,58.5172576113459,57.34226737609448,0.6534960000000001,9.584087831709238e-07,113.99624034829262,95.31545247451523,3.265489822400841,5.812977427399377,7.362678087227547,0.33672443248632716,37.67598212677068,1.798006774718459,60.27566883352358
PER,58.114654873689894,57.73956967465025,0.5601389999999999,5.479799292470863e-07,113.71299129130185,97.28677310752953,3.6845315221629615,6.142029347988154,6.99388700163964,0.39082228333142516,32.14382120107401,0.6696287868540587,59.26803321981838
PER,60.36936494802862,60.24782733329515,0.52902,9.218495393097046e-07,117.86806557825655,98.42058532125861,3.2012623434139162,6.042408900225392,5.812625392648897,0.6495489729321544,31.795395186115044,0.22974105843535114,52.291489964408164
PER,58.869170887047616,58.203443441518004,0.342308,4.4657779841350044e-07,110.13376728164197,97.3707140936033,3.571668988100967,5.496463604064431,5.9748205526160145,0.3226943468120244,20.246672093277887,1.9448200028325713,50.9219964602939
PER,60.03915696830875,59.6472986867657,0.38340115368650474,6.356627870778269e-07,113.6997480871338,98.53370921468462,3.2281177219924215,5.6578438677615015,5.205305038546982,0.43477701034957766,22.821083926500403,1.0220581700791165,48.35122198367067
PER,59.86708264353209,56.04223615109475,0.466781,2.673794476448754e-07,111.02438962270564,100.25381355278859,4.694500801011363,5.558234803101062,6.858256646703132,0.3454012768467818,27.0804186480505,8.194092074093302,66.56392773672786
PER,59.519176691300686,57.22087235083313,0.52902,4.614993624980346e-07,113.03629832085085,98.98550553784939,3.780443397372495,6.316691415699188,7.486943373947196,0.5376915074609444,30.859166767493452,4.344456429752283,62.91448083726026
PER,61.115380509454795,58.2794983087259,0.4234025096153226,4.118448120653678e-07,111.64954314082277,100.90153964553251,3.9540451574252216,6.438358223030589,6.213258453169067,0.4317597280842391,24.54234285470197,6.697839848198831,64.02766339930278
PER,60.28660743351248,59.14302961845808,0.404536,5.577693576097534e-07,110.66134942147207,99.53860767241397,3.48229221142246,6.361287515499432,6.469210013796894,0.497094009734813,23.725741124320404,2.8268876318903624,62.0432573819672
PER,61.62425429341538,59.0993279347779,0.5912569999999999,8.061761984153932e-07,114.50362547016921,97.06240678988637,3.13428172140984,6.850632777808143,7.435946443240033,0.6016553480696147,34.79971686201669,4.270437996738283,59.921336777629534
PER,60.82800057027072,59.099950408791145,0.404545,5.874050147676103e-07,112.22956852658474,98.98669123652743,3.474283456647614,6.175487506813167,6.18885983774145,0.3180651948020775,23.772244821748924,4.271589468364638,56.146378597699304
PER,60.21362753567873,60.09045737703341,0.37342699999999995,7.348865310180428e-07,109.91597169191212,97.23626329122281,3.0542219670379946,5.45053828198772,5.7964034891732545,0.511146596269547,22.367218686664163,0.3298373139738762,55.466497960941965
PER,61.218174777140725,60.48274166592296,0.37342600000000004,5.410069874498564e-07,112.98930910275797,100.02096709642512,3.2925504395143665,6.17730780541915,5.269302950246038,0.4197470677529433,22.706536269979875,1.9694212808368086,55.17106753617151
PER,60.24729565782556,56.68579814346566,0.49790199999999996,5.92910190523066e-07,114.0081641655773,94.05561450589711,3.3942926058860587,5.87617555000816,7.015219334417796,0.3885596269621638,29.01433446693611,7.153009054713378,46.55333561319796
PER,59.06461631153169,58.33675639349202,0.46677199999999996,3.721526955165653e-07,111.21575383896229,89.984291379659,4.08176055889597,6.981671388409884,6.239073747038524,0.538101698274745,27.109303393385797,1.559347857282934,38.447343577129864
PER,60.56522525398877,60.129567584197424,0.622377,1.2168694202894273e-06,122.80323068767277,91.95881598719009,2.554866069409887,6.631029298455102,6.700818096479446,0.5566134981334578,37.26192498976904,0.6999899896547379,34.12935572369008
PER,60.066265384291256,57.97637341698594,0.38557364630501306,9.591115065066827e-07,111.54538728742034,99.07629294862065,2.471949387240488,6.320710804174156,6.338453840846073,0.5844550509552272,22.24392397877282,5.420214756202701,55.90534028342819
PER,57.71994148818429,57.44215519588949,0.342309,4.1357245178139283e-07,114.36133032186066,97.1179962473357,3.2575350162693884,6.222266235123826,5.681729828365049,0.3659079823622407,19.620795580748325,0.8115074166755736,28.498511889641335
PER,61.42378406501661,58.41407954313208,0.43565199999999993,2.733438184482195e-07,109.99679760554163,99.21689692152027,4.916158601877066,5.825214692183968,6.1692152080065785,0.1438439506608285,25.831760440451312,6.908506151434012,65.33500839739206
PER,57.276208644838285,54.725437845613094,0.56014,4.3196587879030466e-07,110.72887002583519,94.52392557909036,4.103283420062687,7.000346347084546,8.258915927070666,0.34271375994672537,31.193649850802004,4.553809403408418,58.70161827651191
PER,60.22334366487585,58.83537070393543,0.404546,1.0413240229788141e-06,111.83047617704683,98.41484283827678,2.993878436810095,5.425972680007961,5.271550209580386,0.31080969155319427,24.08460657770687,3.430939771844034,56.14996576913548
PER,59.12194055116172,57.84600842356367,0.4951625715555448,1.110522864963283e-06,114.18294326090837,92.71255240471122,2.07961831605708,6.714949358186,6.868102780952251,0.4416782469296512,28.71526249308179,2.5767943719771367,41.60849713249234
PER,59.68983944788301,58.95229398621028,0.435662,6.05117554560344e-07,114.58480514507107,95.52094498876045,3.102190269224629,6.305258796126167,7.076846883360295,0.5750348991275158,25.801533366860415,1.6929304407378452,42.36514583719092
PER,60.975650856812045,58.87625857102627,0.404545,8.63737616463796e-07,115.13480958068844,96.74984113176104,2.402631951293311,6.702106819218518,6.545618986173667,0.54110164831933,23.64384007989473,5.189514851959054,38.96050020262096
PER,58.157937142058316,57.83294982214361,0.435654,1.249677367670236e-06,114.87072946519041,93.79648274174413,1.89414228582317,6.415452298958284,6.921710860862649,0.5002428133584921,25.00867219281532,0.7459757512032591,32.57604771888808
PER,61.167782336496636,58.99198099607705,0.40454500000000004,3.3658018161771893e-07,115.74853033308159,96.3993242576412,3.54006322486918,6.619656933433678,6.840010977562859,0.6188207632812832,23.959307151036818,5.378391379005028,36.139236345346255
PER,57.89989453887448,56.36472586889359,0.40190297755143883,7.735654160809279e-07,117.8527661562342,99.63831107592605,2.9102762789213843,6.820113574320477,4.8691953076087735,0.7109257244274052,22.367250947755956,3.8197494314020113,35.47825153093815
PER,58.30736602680876,57.47639647347536,0.529022,5.544714484171694e-07,111.1401342344435,99.56935373039728,3.8673088314527897,5.732055330169978,6.461934723475353,0.4790784905326416,30.157240691039544,1.5707655888288135,67.4380788511466
PER,60.1369872091928,60.06388084185854,0.4284975949116391,7.513815922910433e-07,114.9792116290724,101.0315105806551,3.432813632971655,6.355687526599519,5.214997189288329,0.5071580564284583,25.565690257697103,0.17061091637944228,56.9368374733599
PER,58.444762674092914,56.782375393164074,0.52902,3.495738888261545e-07,111.18237587942947,90.70318440017907,4.335964996717525,6.015500134297295,6.809355796416682,0.24089234311415006,30.205345973660137,3.142390232748932,47.31253240783577
PER,60.90107883517059,59.903071868401994,0.466782,6.629755604288063e-07,117.35470636513254,98.32967405724185,2.7271113148101103,6.825564537089253,5.573906961350778,0.7964587262243995,28.271422241095006,2.1380579516103717,47.70544874046764
PER,58.154997475312015,57.21217865595517,0.497902,5.182871220934539e-07,113.47285175888241,90.13112567947684,3.538824792062669,6.135115489409099,7.3047861305610535,0.3198941046731815,28.427692176519933,1.8935831134577579,34.80582966520534
PER,55.538996986094105,55.32728697158528,0.5444085522554765,2.9995351321169277e-07,110.09001276225861,96.9109363052961,4.928031928497188,6.085296376954473,6.848558485908633,0.2902876897963477,30.10489140541125,0.3888807654319775,64.03819221094807
PER,59.054239852542324,58.41579475079253,0.529019,2.5727871083771544e-07,112.99926162605246,100.82436605657162,4.8033964763675865,6.64689333104074,6.880390798891856,0.5514268815650581,30.705095774418105,1.206847205392992,66.6397811008395
PER,57.50753744349527,57.48767268486885,0.34230700000000003,2.9239123999014767e-07,103.21141783864687,89.86935734137806,4.478460740798691,6.078551401447483,5.839573211206504,0.6387631218575047,19.57637739407732,0.0580319965014615,47.03599339820854
PER,60.1240656083552,59.4405571186542,0.4979,1.472914506641964e-06,118.44026394928169,92.41982102774135,2.1339227363885493,7.015108750396144,6.117298086392433,0.5074580644668197,29.61072817171809,1.372782666601737,28.507994637877395
PER,62.07429019161747,62.097413924859886,0.497902,9.017660785357274e-07,116.10493686909781,100.54338810431338,2.97955040981272,6.841338598901862,5.2500063767252065,0.6173976629702878,30.671862840478738,-0.04644233853733133,59.512136414765095
PER,60.107175444529,58.94058720934739,0.5290189999999999,1.1513416349400542e-06,103.34650903116655,88.35412333451075,3.0192931803306107,6.547510049776328,6.198470053139883,0.35845026446957573,30.980683341795096,2.2051915624610965,61.05781102985385
PER,58.52428039466627,58.310935682542244,0.591261,6.014499970154163e-07,116.69707940698908,99.14478072585425,3.489704860690065,6.487724960361572,6.673088180881915,0.5459769771545842,34.32245450052569,0.3608300092920497,59.24326924397525
PER,59.2202573993913,57.3935641296883,0.4397597530789747,5.411117424621317e-07,114.94516049254118,98.06883152451628,3.644439147672143,7.040422358399435,5.677624474829503,0.49610345157270186,25.66539436586468,4.153843676947289,48.88656664451472
PER,61.42104809608481,60.832214584918795,0.466785,7.574816068662259e-07,118.30782894370964,94.43074319600603,2.799121783735992,6.049155278318567,7.503462914042071,0.6249759098083295,28.45593161299002,1.2614662235633438,32.955856807455255
PER,57.91375906614515,57.36673076394291,0.435666,2.5223393186721747e-07,110.48570399706539,99.14576246898747,4.361489274079073,6.750981947786617,6.6414710185265635,0.5775751421794334,24.856994180440747,1.2556139386645635,62.85736076884034
PER,58.47631586006813,57.754453519688994,0.373429,7.420769691411064e-07,113.84404707596686,97.58693635860749,2.7541751305280306,6.743182904686734,5.077115688869748,0.6607235602083079,21.157557288204362,1.9330644925250386,39.791080821181005
PER,62.19078376820628,60.50283815838879,0.7433258255457509,6.567431970231979e-07,116.97404303174422,95.94881573048893,3.262308660279654,6.833471166782707,6.751237614910003,0.5540622267568865,44.965088670166374,2.2708017827554934,62.12202625117843
PER,60.546246307960295,58.3550210466029,0.497902,1.0541736331763217e-06,117.15893306122229,96.05420798384174,2.440224077024047,7.055993689976738,7.490722823528849,0.5079663032389483,29.54947404106827,4.400916769479527,44.42096602884653
PER,59.857934680306045,58.58278471788726,0.466781,7.124979500684082e-07,116.92182730656751,96.04564668938546,2.81260451074018,6.990710229926495,7.051342033501577,0.5460442193653239,27.26404247547259,2.7317949154288352,40.03035513535249
PER,60.994144056082035,60.43126710350257,0.5115309619159885,1.3942285727937942e-06,119.10650272980857,95.33729225305457,1.8962316630420677,6.815299872950403,6.1098920184170105,0.6136844714407219,30.960075553528288,1.1003770924660268,39.84885073553461
PER,60.16412021922344,58.989741226736605,0.37342600000000004,8.451944164858837e-07,111.91124146128332,97.3833218656267,2.8462923886682714,6.580129055638984,5.899782032604482,0.5326047962530944,21.979344807682352,3.1448774120892398,48.62530134250299
PER,61.287265316939106,58.56635757312811,0.42204511174019177,6.067286011296661e-07,112.42846585228943,94.4337671595623,3.153057870640417,6.1998282626283086,7.186709223557694,0.5043824900482755,24.420661592446002,6.446959502959414,42.53506946592606
PER,61.86274058163866,59.50089442308029,0.342306,2.857324945250081e-07,112.46183857916031,97.18147847807957,3.777794786704225,6.837919777542292,6.322067100475547,0.48816862818439083,20.23135446936192,6.899809406082195,40.95006035458256
PER,62.05469619067409,60.69762992373184,0.373425,4.0485117253988063e-07,111.95350388982328,94.47641180023963,3.962327214863678,6.579328523716798,6.70691044595441,0.32350895891861403,22.80260008688389,3.634106626343321,39.9636829547918
PER,60.65213318885761,59.39407603826692,0.466784,9.337178281437644e-07,116.95105112286755,97.09471394194014,3.011304001749915,6.418829384769337,5.817827071865375,0.6118366508862538,27.469534804325235,2.6951591112606574,43.70976265535868
PER,58.982235196842616,57.010122530137714,0.5912580000000001,1.0162212060471632e-06,122.40703184471857,96.82974774653904,2.3857061989660004,6.953875760083262,6.226753509425504,0.7431524861898772,34.32985588467978,3.335451979854652,41.83704422284641
PER,59.38203240022925,58.822475002777544,0.435663,4.547780394092095e-07,118.79576298816367,95.88869099453268,3.5693263924279446,6.378617813399273,6.177587656419265,0.5759278146087351,25.6009880575588,1.2843812705042776,26.52071723932074
PER,61.52333072420333,60.157909465942105,0.37341599999999997,5.741886916040871e-07,111.35578542171461,100.63355513608653,3.587614980940054,5.565929776616312,5.526336083657208,0.5900847705355792,22.38174875260828,3.656568701558661,61.37588618602243
PER,59.366129758854434,58.11263032658402,0.497901,9.006527444736326e-07,115.8036463247636,95.15642493768844,2.569793690380769,6.060701321464154,6.7086390856774605,0.5660415305309904,29.296732329938536,2.51756761338181,45.189686696312116
PER,56.76933289316782,56.00445941526157,0.622376,4.07315531942156e-07,115.64598981695518,100.24702634085742,4.46203287340595,6.305635035099334,6.806063267695406,0.3835833016019428,34.67354977432261,1.2289572186367232,63.63341707910592
PER,61.47585202427319,60.075740807034855,0.52902,1.241030513595769e-06,118.41678642628638,96.4676122697836,2.3239642079822693,5.621667930459944,6.950620190268387,0.48047156604603725,31.688385885789746,2.6466130150813445,46.1592172202236
PER,59.38157633800856,58.175795580060814,0.902444,1.049135926669107e-06,116.82427595594004,97.87702975547026,3.6120396940738964,6.114502137445059,6.430499440645804,0.4242743157117983,51.97910453693213,1.3361280677224765,68.62216382840757
PER,59.65381950727699,58.83866741117091,0.5601389999999999,3.5145983138377466e-07,115.06327276431098,101.36468728173982,4.3795787291982355,6.548791486140094,6.435106225548649,0.6176742118578721,32.89404513909617,1.4552675248573703,65.38960435527211
PER,60.63743055861298,59.42081621839889,0.715733,5.889177000071793e-07,115.18320666639573,98.60745158292643,3.970426301459719,6.360091214965266,6.712803320046577,0.48860706911986274,42.18449267412781,1.6998159093042884,66.86276523431651
PER,60.116545344950445,59.20420038812298,0.5728966557655787,4.76842690857932e-07,113.5129004897407,99.76547515016317,4.322567553364607,6.242566053564152,6.422389328283244,0.6307116431297767,33.79707725598447,1.592512275374124,65.9983009053689
PER,60.12122794275923,59.0483846055688,0.466782,2.525060345762371e-07,112.2143358567413,100.55461936727356,4.5541413152128865,6.031440080703673,6.610068300318442,0.4080884803175302,27.475968080280207,2.2983819795759786,64.88980598115936
PER,61.54763401335564,60.06177458772168,0.497904,3.487490147033396e-07,111.4364598703228,99.82840103720949,4.163899946284272,6.482922159444454,7.069000845388169,0.509944036359824,29.744720309842215,2.984228738138198,67.0295637671318
PER,59.4646122011722,58.34348320265513,0.591259,2.4823694885440674e-07,115.7340888894369,99.354503674721,4.887307235369353,6.478196027802088,7.596047339278017,0.4838941353992772,34.45711636609238,1.8961724024785624,61.61711260503282
PER,60.31821834542373,57.98960433654147,0.43566400000000005,2.906699757833534e-07,113.60296493249452,96.74434984975132,4.294004113553893,6.513587873140266,6.684333249881022,0.36630489849413317,25.546165542548618,5.344976883291394,48.70566243967367
PER,61.752948697659924,59.802391179116334,0.4979,3.5708070969631645e-07,118.75515452828465,97.55184605091645,3.9073567912700637,7.008217047217395,6.4167555627740684,0.5811592871984057,29.86690036175808,3.91756882615704,44.77105243047855
PER,60.352743311370936,58.63739300323607,0.4979,3.590606171562061e-07,114.85324215433735,93.40640561154493,4.094921603189399,7.0462478192621045,6.603419010327106,0.4411559014429122,29.7578697779221,3.445170331662715,43.88675224897094
PER,60.98588444175602,58.78482921414621,0.4187114522295668,4.0141630425558636e-07,116.003585551735,97.96178433591899,3.8557451725664134,6.259786614389708,6.376877660567868,0.6126615800303009,24.656577339193273,5.256735195298747,42.96890946520876
PER,61.915539423150726,47.7206173889484,0.41768873841559,1.2808216491557617e-06,114.57665531250792,95.96021414339059,2.4232764770327515,6.612065678517475,8.40827433984799,0.5478288368452159,22.813339973775008,33.98444997116185,35.31035635224125
PER,59.84847423505546,58.739831301221166,0.6018994154775427,4.861826842567588e-07,113.17924229768627,96.91124250435037,3.988347733505243,6.2179538652305455,8.480367948747345,0.44044437565737593,35.01193671065595,1.8419073109660813,62.31297513377437
