shower_code,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
PER_sel,-1.7287701771930626,-1.6702354656650866,-1.2318893817028667,0.6282040195433767,-0.3701392046774576,0.05730457616168331,-0.68812079116557,0.10875790545229135
PER_sel,-1.6539768322382329,0.34417959317874613,-1.0366708289242783,0.6815520263357826,-0.24208997669615528,0.31486511649331866,-0.22113893990607014,-0.7315080536068812
PER_sel,-1.326185214865646,-0.20677392588592944,-0.39992976880963665,0.8018323382252477,-0.6062213701922425,0.6553579969548642,0.810950337446977,0.8244866785700918
PER_sel,-0.6791105350725624,-1.14705267441163,-0.4033194723556965,1.1926844369988905,-0.06740469350657166,-0.4383634870102907,0.6896970201768255,-0.6400150140586778
PER_sel,-0.5050723156519199,0.569251808984613,-0.09029189412461631,0.9767792326451704,-0.19827541745798158,1.5969966813534853,-0.4363379678041314,0.4853095752692491
PER_sel,-1.6002553002576276,-2.0826025963538988,-0.2059990649460039,1.0487477667707705,-0.2296488225452638,-0.4514153222749831,-0.6008718683174163,0.4691232576519828
PER_sel,-1.3887981427223441,-0.1608661834232543,-0.4225021970679333,1.3853725083667718,-0.7948869618985739,0.04225669796930024,0.7636877063419377,0.12563955849946606
PER_sel,-1.6068362061866917,-0.2713287026834247,-0.2987866546015568,1.0002948087251442,-0.26726367912827875,-0.1002490121502832,-0.7005056392532986,0.07436525706958974
PER_sel,-1.9695905560023652,-0.08632239208277892,0.5229760101489718,-0.010885985529462454,0.020986794408245878,0.23456636825002775,0.2979604706634921,0.045108736096594056
PER_sel,-2.263980421918148,-0.9319818454601418,0.508249148300492,1.0478193206401725,-0.37557212770221465,-0.48012294352217333,-0.6660687623101637,-0.03216741681305434
PER_sel,-1.4817644013782114,-1.0736414442938753,-1.1801690576334174,0.7886411364826204,-0.29569161680139466,0.11039605278481575,-1.0009004129623056,0.5206092466998237
PER_sel,-1.2501761422950457,-0.5039292440066762,0.9687198216617031,-0.15730223273633756,0.8338779135101908,0.5004899837356803,-0.1541082732936653,-0.82418563791098
PER_sel,-1.4441426299653202,-1.4112012204562647,0.980537574653345,0.9129341096044705,0.4060055846578503,-0.6459535643032214,-0.3936829101065353,0.2746819523942229
PER_sel,-2.310604832993143,-0.8029549333229428,-0.3639338526310021,-0.4492587931820251,-0.01764024265918756,0.4161891654062447,0.13172895768163323,0.5943705660146011
PER_sel,-1.6503586958267258,0.4029410397482828,-0.11580957335529687,1.305146954386575,0.3927660607642465,-0.12738274572429534,-1.0948622456162744,0.2985135895275843
PER_sel,-1.8402599744195238,-1.20736672145916,-0.5703134578971958,0.28325997378232637,0.13297464754555044,-0.11391657716543475,-0.43772463289699504,-0.7709919659512988
PER_sel,-1.0149943527039968,0.06150809778818908,-0.8221441336897242,0.46036453415335643,0.468270829491661,2.38998715616908,0.48799156989820575,-0.09226321373733402
PER_sel,-1.7282093360291,0.10912076827300887,0.6321546398071755,0.24158007939275927,-0.05134148114199112,0.9903984885804471,0.317849025545334,1.001465742661858
PER_sel,-1.8622632410643942,-1.084282513932167,-1.1449488029221127,0.7814771418190047,-0.15839449387590185,-0.2606862460480482,-0.2996821171280939,0.48557286270657396
PER_sel,-1.285828690667638,0.1130219572696537,0.3467136640538657,1.2585925057575982,-0.5253978309211113,1.0885827737107792,0.41223679445553735,0.046343624182519326
PER_sel,-0.708981481998149,0.057845891816603594,-1.1999403292232829,1.4660293138777176,0.8222413048472904,0.09541993596201491,0.31895562840110414,-0.5130285355096935
PER_sel,-1.8166460141997582,-1.463874349406664,-0.3830444306140932,0.5178687934909886,0.20351513741022637,-0.1932484150283688,1.1872242933693742,-0.04408089844390287
PER_sel,-1.152510572965683,-0.66784810200912,-1.585848854925299,0.8747869946096083,0.35603975636300067,0.48526582826262443,-0.8261096865539447,-0.8815677149589485
PER_sel,-1.6376021308576731,0.44063729473244173,-0.5544409162680705,0.0638598470881973,0.7006292902672585,0.5095874069644473,0.4427302651242944,-0.734044722300124
PER_sel,-1.768320599068161,-0.5042675826384669,0.8845966088352776,-0.04392275962369097,0.25245160055150384,0.8372005653318523,-0.040479235383357695,-0.33508371435394285
PER_sel,-1.8628221257652142,-0.7475469222395578,0.724815091739168,-0.2071568211608139,0.5234659192730051,0.6522712914613717,-0.2663790669510107,-0.7989400965227185
PER_sel,-2.180258425918082,-0.3783716103501851,-0.32398828031395105,1.07833379234155,-0.5011213829606511,-0.20172129968642993,-0.3814476418563124,-0.5575460429482197
PER_sel,-2.764121214635954,-0.28580489805242726,-0.14903068428864802,1.104946949574211,-0.7489776868931927,0.294491824373412,-0.2755727093056508,0.001230220929170851
PER_sel,-1.900094872013971,-0.940608337888407,-0.3554717895556205,0.3942171171929575,0.14465871650759676,0.4242202918995061,-0.2737720597110346,0.7709855959752057
PER_sel,-1.556036057402179,-1.3215479527539653,0.8210490076098496,0.32686263331110754,0.3472698992193481,0.11790600892698183,0.6037200708370914,0.19865834637964072
PER_sel,-1.381024027793315,-0.7734116063836989,-0.46075906464742344,0.3617438124937242,-0.274878146891771,1.781810129379946,-0.4557743374243217,-0.8974741250640573
PER_sel,-1.762368605475515,0.3745024355199649,-0.7207404291859988,-0.18342935389886397,0.8466632152804437,0.21906083774462837,0.23204172848839344,0.1854293583253898
