shower_code,vel_init_norot,vel_avg_norot,duration,mass,begin_height,end_height,peak_abs_mag,beg_abs_mag,end_abs_mag,F,trail_len,acceleration,zenith_angle,rho,sigma,erosion_height_start,erosion_coeff,erosion_mass_index,erosion_mass_min,erosion_mass_max
sim_PER,55.00066332214129,54.654753138843155,0.3666666666666678,3.6142235679337403e-07,119.8055777930516,101.84215364006386,4.031928678587398,7.043716363371364,5.4175742031961684,0.7280289306623258,20.04007615090922,0.9433914089949175,27.43915070365295,708.4203233884695,9.423462048699087e-08,117.65655453884702,9.660872773841643e-08,2.532650332319552,1.5042793685986266e-10,1.9056809358317547e-08
sim_PER,55.00405893290464,54.094870424791075,0.5666666666666684,4.888957896315656e-07,112.45481138657246,92.20780051205931,4.486500502551319,6.531853663340642,6.533729617186416,0.7717967229880148,30.653759907381705,1.6044503084356994,49.6603494090631,669.600852527197,1.923611854407801e-08,117.93818134125954,5.270298819023582e-07,2.773235745519904,7.652365273555946e-09,2.3792018392585045e-07
sim_PER,55.00638939713428,54.5828460444983,0.5333333333333352,1.145789379377511e-06,116.24359178598746,93.96309272244653,3.250048834845072,5.633190653414378,5.437644464427863,0.8156233141620153,29.110851223732528,0.7941437861924622,40.889604478002155,408.19743101529264,3.7858381495557274e-08,123.62656230114354,9.880102251992832e-07,1.563719537352626,4.247949275931823e-09,3.9271100504193906e-07
sim_PER,55.006864012454876,54.91439116207407,0.4333333333333318,1.314582602052444e-06,122.04276227420348,110.45862335491731,2.8239797205779533,6.2674264206491666,6.001268431044448,0.6149674813056812,23.79623617023201,0.21339888549417382,62.05668878129543,781.2051858737406,9.2974702752729e-08,122.39308760761074,8.148494386998116e-07,2.935533504161648,5.811677002367226e-12,6.207036699793943e-12
sim_PER,55.008906195861336,54.46555467985456,0.3666666666666678,1.3183228917992699e-06,111.5184949122746,93.60176414317868,2.771677418418551,5.402726745566557,4.020937883607758,0.7306641486109856,19.9707033826134,1.4818677709275576,27.146005154680363,776.7910686384423,3.1338244296498276e-08,117.20773842148611,3.5185767165662073e-07,2.770750697000256,5.928170093124312e-09,4.334434438662585e-08
sim_PER,55.02248999877845,54.39595327628616,0.4333333333333318,4.842023120647402e-07,113.52263243234403,104.27416231431997,5.472522424514154,6.1307159856706885,5.650354696417468,0.7707458565760643,23.57157975305725,1.4458539749822124,68.53319402451028,204.4855638397022,4.4216713814925656e-08,105.04328511812514,8.612379967051301e-07,2.219567261533748,2.644836628168199e-11,3.392156303779311e-10
sim_PER,55.031237742443146,54.74057760398776,0.5999999999999979,1.0274812587181608e-06,114.59486328915999,100.41680732314987,3.6675334429989004,6.024025299774156,6.286769034414464,0.7230131334237462,32.84434656239254,0.48443356409231275,65.94121734819399,723.8753799958761,7.322925436995054e-08,106.83996933913065,2.708150172015459e-07,2.4074975721921765,2.0102080797742586e-09,4.0372606288888647e-07
sim_PER,55.02529141960902,54.751473098024626,0.4333333333333347,8.865925013685437e-07,115.78768034721617,95.36423281422842,3.508901385348538,6.056122731383294,4.520620575996027,0.8488439665745329,23.72563834247741,0.6318884344255209,31.218570749058983,645.6742629000505,8.184666480923694e-08,99.47053434863918,3.5927155448332344e-07,2.2903374493410253,3.3162901662122623e-09,6.911537508882902e-08
sim_PER,55.08540508581841,54.63888297785404,0.33333333333333437,4.2040927129554525e-07,109.22587125424339,93.41661205279799,4.450133204500174,6.182655075797795,5.347505774572864,0.7030426389359807,18.21296099261807,1.339566323893105,30.429921942047716,595.4474823854017,3.1859194939458936e-08,107.76886324044625,4.773624147495412e-07,2.6981752035948974,9.814353143930996e-09,4.9089474585976807e-08
sim_PER,55.098276033303996,54.92116683999654,0.3666666666666678,1.1850516926271078e-06,116.55709257516459,101.34828537152123,3.3823786982297097,5.304330399680089,4.575890371240717,0.7281865387271635,20.13776117466546,0.48302507265670397,41.761350321362755,505.27168242608366,9.435123805544904e-08,121.86136138056487,3.1962360105607923e-07,1.888123199914635,5.225108638659098e-09,6.729118392073604e-09
sim_PER,55.09737643944805,54.664586957279575,0.4333333333333347,5.503510384609135e-07,111.54252636721947,95.44275477131231,4.553913723483582,6.182487834219777,6.026007287567682,0.8478643671104237,23.68798768148789,0.9987449588503208,48.247134321954015,960.3566499553125,5.629956994366709e-08,98.05100159396481,1.1580521808745358e-07,1.8016715059696273,1.361710919806583e-09,1.2383077059803286e-08
sim_PER,55.10247435673183,54.908345845067565,0.4333333333333318,7.780683334225341e-07,113.91369731332432,100.9446654740799,2.0480820387653704,6.992549549563891,3.9258195374670035,0.9234930544642304,23.793616532862526,0.44798887307138807,58.163411445992224,825.3699015544314,3.860838308272839e-08,103.1645988389745,4.4593493374191714e-07,1.9682926237524339,1.2399987971698169e-11,1.8570460810344127e-11
sim_PER,55.12400423219935,54.896243088490785,0.7333333333333354,8.780368639867269e-07,127.4796206428572,100.56723861571537,4.338069362092467,6.888907257051332,6.374518848293737,0.6828080055229316,40.257244931560024,0.31058337778440254,48.914363673576496,194.74691005198815,9.105762240831577e-08,106.19049683226257,3.2444845126026386e-07,1.5895351628575278,6.31252541150376e-11,1.452286598734353e-07
sim_PER,55.132680372074915,54.86417122760797,0.466666666666665,7.194229148184462e-07,115.51519369261618,102.37660192748638,4.307404714292203,5.464393004026097,5.381411676979853,0.6437551922415421,25.60327990621696,0.5753767381434594,60.35296577329024,665.5483123223563,6.849169119572147e-08,121.90498594415806,4.0810469416267304e-07,2.66365275581129,4.486846933651756e-09,1.8255482351073826e-07
